"v","t","mean","sd","5","95","15","85","25","75"
"TN (%)","Seedling",0.251389002708687,0.022624905547893,0.216046814341512,0.28791523596904,0.2257775262392,0.270271421065029,0.237075372325089,0.265960264824283
"TN (%)","Acorn",0.283185734111907,0.0243695415507828,0.243016639732965,0.32081451372809,0.259410154510622,0.305453365517873,0.26588833230196,0.296027133473623
"TN (%)","Seedbank",0.237451252434904,0.0221581599687312,0.200398747113696,0.270979078627623,0.213129959311431,0.256135683376978,0.225958672445163,0.252771107872819
"TN (%)","Reference",0.153408147676605,0.0148153272636093,0.129197225578007,0.176375653839303,0.139037699706011,0.167360993516668,0.144376593329479,0.162540973932593
"C:N Ratio","Balled-and-burlapped",14.1850464842147,0.977066673114905,12.5350244285302,15.7371881025791,13.151169373796,14.9824075145694,13.6221573025189,14.7628026182692
"C:N Ratio","Bareroot",13.8932480128979,0.958317004055741,12.3350731523515,15.3940963255153,12.9876730467161,14.8260783437493,13.2857054684685,14.4578089511677
"C:N Ratio","Seedling",16.7185284859819,1.11079420255173,14.8458249925044,18.3647539319966,15.465718741705,17.7195345948682,16.0696014799438,17.4766058919739
"C:N Ratio","Acorn",14.6842209512401,0.966255725459789,13.1452658241932,16.1796645727211,13.8170271139483,15.722131673284,14.0117698561748,15.2492707224929
"C:N Ratio","Seedbank",17.7051619868902,1.17606903387046,15.8521998173977,19.6172774488578,16.6115068745436,18.884239408149,16.8488059440711,18.3136810781754
"C:N Ratio","Reference",22.7521178047465,1.49185791347607,20.1404187782669,25.0438097302101,21.2063079118807,24.1365594446254,21.8000154919362,23.6450001025773
"Temperature (C)","Balled-and-burlapped",16.427356419531,0.433020620811751,15.7857825874736,17.1880486900406,16.0059063132597,16.8573217678559,16.1525720766738,16.6959594509168
"Temperature (C)","Bareroot",16.3848945312439,0.426339657908683,15.6865835914029,17.0433977278998,15.9372573658849,16.7604054904369,16.0820814487088,16.5970788784728
"Temperature (C)","Seedling",16.1166154729184,0.407808174849108,15.4738391110689,16.7886788067895,15.6992257947399,16.4989888745978,15.8256730621841,16.3392795733468
"Temperature (C)","Acorn",17.386802087401,0.44829841611464,16.6706521754754,18.104418032888,16.9432800620643,17.817105851104,17.0971913024883,17.6652847248269
"Temperature (C)","Seedbank",17.0515954716716,0.441948611865213,16.3239556176812,17.7385759222484,16.5664778784314,17.4290734313529,16.8203161206848,17.3728231748515
"Temperature (C)","Reference",16.7641630849314,0.424416358929371,16.12588425506,17.4762968780329,16.2997064541291,17.1181036881826,16.4743956802879,16.991243085142
"Gravitational moisture (%)","Balled-and-burlapped",26.9079831657824,1.36139688903318,24.8389461114729,29.2037150549548,25.5164853881145,28.2037438308331,26.1200450487492,27.880222349422
"Gravitational moisture (%)","Bareroot",25.6686257640488,1.33970690938677,23.523827157884,27.7887265617777,24.3298703772932,26.9425124906002,24.7740771205627,26.4971777969057
"Gravitational moisture (%)","Seedling",25.3599390042029,1.31929322689005,23.2672973877978,27.5410447714834,24.1059290543315,26.7583407663551,24.4407257513812,26.1596390599389
"Gravitational moisture (%)","Acorn",30.4555567826659,1.48382748376527,28.0933476278707,32.9395422801849,29.1171669296234,32.0810922172418,29.4115816101255,31.2954534275957
"Gravitational moisture (%)","Seedbank",28.8031995701027,1.48311781615344,26.5114768811583,31.1511084568795,27.3025315617388,30.0897724737879,27.7543004426185,29.5577249433544
"Gravitational moisture (%)","Reference",29.7517622972973,1.52664856580166,27.2813775688143,31.9363170928986,28.3306435302972,31.1993053171272,28.7339551319612,30.564485461206
"Bulk density (g/cm3)","Balled-and-burlapped",0.951971858607001,0.0277900258912035,0.905275525212467,0.994791477768392,0.929700735999048,0.985399502376903,0.934190281610632,0.969461967678845
"Bulk density (g/cm3)","Bareroot",0.856762983938228,0.0276900123149043,0.812843785324998,0.902034660061971,0.829581324419586,0.884076064821187,0.835133544097391,0.870350283312007
"Bulk density (g/cm3)","Seedling",0.859088139716834,0.0264064739227508,0.814951371927147,0.902180079769686,0.832716830595838,0.886205464634718,0.844163372446873,0.878153273965286
"Bulk density (g/cm3)","Acorn",0.773486252737232,0.0262685578157894,0.730085130972526,0.814718817992624,0.74604815205678,0.79909604505075,0.752337589268157,0.786825224109852
"Bulk density (g/cm3)","Seedbank",0.886228825084032,0.0278711861415841,0.841307345049607,0.928922716267372,0.859776563075527,0.915739966598674,0.866695448947192,0.903924414948331
"Bulk density (g/cm3)","Reference",0.932134839620688,0.0273915017338431,0.887218728171259,0.97302633258496,0.901047923216775,0.955772720872469,0.917567223269743,0.9527122769533
"Sand (%)","Balled-and-burlapped",38.0776663583484,1.91251317974803,35.3226626043791,41.4167073279446,36.1370537308997,39.944314954532,36.8615852288961,39.3136921149426
"Sand (%)","Bareroot",39.3570896319781,1.93780412365208,36.0995629302187,42.3794492851931,37.6942196614808,41.4446523204266,37.8821474686563,40.2602833451497
"Sand (%)","Seedling",40.0796174441712,1.89563413238875,36.7085522067314,42.886966049009,38.1542272671168,42.0034626137393,38.9144698901731,41.3570812396634
"Sand (%)","Acorn",40.0104948908639,1.96095621355525,36.9897134109138,43.3238485437153,38.0673233038899,41.798274470533,38.9101233866431,41.3386855666407
"Sand (%)","Seedbank",41.0552787815376,1.94424687046357,37.8613672359184,44.2104708492302,39.0414053296096,42.9742353440531,39.8234987163308,42.3502429614324
"Sand (%)","Reference",45.5864659589082,2.18935757116163,42.2125452669236,49.3222727067788,43.560011325803,47.7828007627691,44.2652018934075,46.9667900873788
"Silt (%)","Balled-and-burlapped",44.5004954161861,2.41089138776103,40.8011116656569,48.4572820690822,41.9329019316243,46.6416364259406,42.7772246986796,45.7033010231792
"Silt (%)","Bareroot",42.5950405698946,2.26863973899549,38.897536818027,46.282366144956,40.2477671481713,44.6301093036913,41.172712861551,44.0025738037047
"Silt (%)","Seedling",43.0715276210324,2.28486347778867,39.5564801470303,47.0466013114414,40.6372578872176,45.0730193874721,41.2951486822349,44.1265317153271
"Silt (%)","Acorn",42.48743543812,2.31509356320292,38.8793720212978,46.2737584253958,40.3440864561462,44.9498681541379,40.794106716176,43.7088162998787
"Silt (%)","Seedbank",41.4605884739869,2.17120158594041,37.9219700087988,44.9914075293588,39.0247994644926,43.3824129645404,39.7685471698404,42.5038915553292
"Silt (%)","Reference",38.1212737179052,2.1357411371232,34.5524558160245,41.499170029446,35.8995452307263,40.0926500803556,36.8262029229103,39.440962269323
"Clay (%)","Balled-and-burlapped",17.3103928557577,0.923628706922081,15.7815945680836,18.6784818905274,16.4062106326361,18.260147634297,16.6922904020159,17.8453373327969
"Clay (%)","Bareroot",17.956481026438,0.993506818467317,16.3067211001001,19.5227033025122,16.9727235812469,18.8183255856404,17.5292630774524,18.683594890703
"Clay (%)","Seedling",16.6952255504712,0.890433390311637,15.22546051234,18.0519941924866,15.8523041223685,17.4965332316179,16.1705285520184,17.2066941049915
"Clay (%)","Acorn",17.2347344813895,0.868162205916661,15.7016524789915,18.4932714450518,16.4970167289673,18.1824830395155,16.7182119350531,17.8155498007022
"Clay (%)","Seedbank",17.3631007859152,0.904734477956609,15.8688593961057,18.7779340596309,16.4920947535707,18.2171190704495,16.8392717100031,17.9242807517357
"Clay (%)","Reference",16.2016715493753,0.8743009385726,14.8803427029871,17.5785878201171,15.3313087376543,16.9606093818937,15.5379879382628,16.5907192924971
"NO3 (ppm)","Balled-and-burlapped",9.77973515613871,0.933409774595535,8.22401959432974,11.1224444720686,8.86597832235607,10.7226689223097,9.197274510344,10.4196254594538
"NO3 (ppm)","Bareroot",7.38220585525964,0.837694308614327,6.00807315882289,8.74383334457467,6.50810999870425,8.24565249617967,6.79447710196589,7.89562723198937
"NO3 (ppm)","Seedling",8.10602427943183,0.860475345418793,6.68090255395385,9.54039501978457,7.15007675268083,8.83813773759511,7.41910248737918,8.50766559070718
"NO3 (ppm)","Acorn",10.9115165550541,1.0012191004326,9.33878577664329,12.5669969921639,9.80982457632031,11.7703551064544,10.4276933714386,11.7073996579461
"NO3 (ppm)","Seedbank",9.22297690747813,0.931716196405087,7.70910494958994,10.692430821567,8.23138338667219,10.0937426403068,8.50151422109642,9.73664586485979
"NO3 (ppm)","Reference",10.0035206830082,0.939977773520234,8.50265009927133,11.5639568332283,8.99100911945311,10.8811625885997,9.4399293053467,10.643571461746
"NH4 (ppm)","Balled-and-burlapped",1.13671336318428,0.0897186409210646,0.998591911150395,1.29125591059417,1.0423800611981,1.21584136529468,1.07520305150251,1.18351854427635
"NH4 (ppm)","Bareroot",1.10747799318016,0.0845204969014597,0.964154544703564,1.23782191982313,1.00700222056359,1.17520290625458,1.05832208879735,1.16567383489592
"NH4 (ppm)","Seedling",1.00623053417163,0.0830575645015691,0.880396696914015,1.1482290729187,0.92665988333142,1.09317304616343,0.956927468264825,1.06416900635166
"NH4 (ppm)","Acorn",1.09080002140013,0.0836173414953849,0.953318063627758,1.2238740994359,1.00702477766597,1.17797153236283,1.02809977412148,1.13730419283868
"NH4 (ppm)","Seedbank",1.00173940137092,0.0831120866568363,0.873752013380785,1.14526965847313,0.915840843411915,1.08708117010597,0.930279052735222,1.04285455632713
"NH4 (ppm)","Reference",1.10372692177885,0.0868606076979647,0.961635612614309,1.2422948054877,1.01411805035561,1.18994194338478,1.03727109645939,1.14883974865053
"P (ppm)","Balled-and-burlapped",111.058332715943,4.94182381670903,103.483298522828,118.962216317212,106.175606213823,115.72492429711,107.202364227571,113.337255166671
"P (ppm)","Bareroot",114.779495725704,4.86047771443028,106.002260860281,121.996448390372,110.532714145257,119.78924808196,111.596728249329,117.609749125463
"P (ppm)","Seedling",110.977761139244,4.9196614127129,103.275774510911,119.334077381682,105.535318853652,115.296910633253,107.607745867749,113.783945211567
"P (ppm)","Acorn",110.921148511916,5.25283420559627,102.556260687783,119.568321108336,106.16302833482,116.426437145884,106.979560489842,113.617237434434
"P (ppm)","Seedbank",107.528409735716,5.18027912559332,99.5707187342201,115.891247841733,101.938320842174,111.808974773628,104.825213811598,111.126815677442
"P (ppm)","Reference",81.3474033066622,4.33093604693293,74.1018821974819,87.9484575087499,77.001733358925,85.8679741849351,78.4265825288232,84.1633819336771
"K (ppm)","Balled-and-burlapped",61.6250434688442,6.76488108203511,50.5171284285861,72.2817990610017,54.9405919767679,68.4680597550714,56.9261296097173,65.4288410287776
"K (ppm)","Bareroot",65.0666858110514,6.88126731971819,53.7237113165121,75.9252615351781,56.9315947804838,70.5267560019373,59.0390716201454,67.8248763573458
"K (ppm)","Seedling",53.6107290237565,6.45974015616553,43.8340737997746,64.4557960036996,45.8183403633193,58.6233133133153,49.0863727515625,57.2792515228434
"K (ppm)","Acorn",84.2798550105168,8.13937217974424,71.0752273010911,97.0677759434102,75.8760020268813,91.4697627188294,78.1730106461777,88.1525164304909
"K (ppm)","Seedbank",76.6913444956244,7.70825209264481,63.1987836913478,88.1187604813749,69.2856944488971,84.05114272828,72.2870541388132,81.7359112583271
"K (ppm)","Reference",62.9599090911362,6.81483357558144,52.0614345857052,73.9555661612838,56.0504655565618,69.4678083167038,58.0084364253088,66.6006978405344
"Ca (ppm)","Balled-and-burlapped",6682.47407342197,302.700281638146,6185.32545101055,7154.84266939852,6371.94221779215,6978.493927989,6457.23768796037,6838.52061485423
"Ca (ppm)","Bareroot",6417.68197340226,290.661938363765,5924.27978206802,6868.00398913029,6140.60900586645,6727.47524449149,6218.21024798207,6590.61642677941
"Ca (ppm)","Seedling",6353.92910063598,294.111530358461,5895.32240562478,6867.19292575341,6049.58227293785,6626.7793958618,6180.11403684694,6544.13479184136
"Ca (ppm)","Acorn",7063.64947309486,318.739545189532,6524.4778294175,7556.96174524036,6750.28700921085,7371.24945107045,6883.09650341566,7267.87697800114
"Ca (ppm)","Seedbank",6627.2969424685,297.038871104897,6120.09686408336,7081.88081217431,6294.29787199166,6885.63132618045,6443.32894743162,6822.2840730879
"Ca (ppm)","Reference",6024.01738262282,283.501957884946,5574.94372911849,6484.73727264931,5720.08819433904,6276.72485077413,5809.18464114655,6162.29592907802
"Mg (ppm)","Balled-and-burlapped",514.431813438293,22.7167551974427,476.769344056298,550.626774011843,491.758537459459,537.385609866784,498.526535411717,527.51194967195
"Mg (ppm)","Bareroot",558.177342901991,23.2833401581188,520.016123850821,595.194664044786,539.425356600354,586.679350030274,543.309814772021,573.344821535282
"Mg (ppm)","Seedling",542.360656991328,23.0656150276386,508.166433286086,582.04479871148,517.597243949598,563.83637744813,524.424420099192,554.27863883946
"Mg (ppm)","Acorn",548.801024903272,24.1156736610352,506.370096783131,583.624629520265,522.836459644232,571.707397977501,534.303013212823,567.156692123143
"Mg (ppm)","Seedbank",526.5305691396,22.7468150307669,490.26046862775,564.76816443224,503.491494114824,549.393706570595,511.438487184048,540.983575301981
"Mg (ppm)","Reference",669.345498242055,26.8481049591952,624.92011058365,711.268374000994,643.837791934491,696.805151434884,649.375945910631,683.373675131931
"K (meq)","Balled-and-burlapped",0.158285657886405,0.0175101590889657,0.129838846155709,0.186309996920639,0.138200155498655,0.173478025381546,0.146636984082124,0.169599729173829
"K (meq)","Bareroot",0.152138203495127,0.0172538605190836,0.124721348449321,0.179727989145308,0.135532848664014,0.17013377111106,0.139407463421756,0.161834553147105
"K (meq)","Seedling",0.111835417798827,0.017047801314084,0.0847226547606653,0.138767522994424,0.0962366282750431,0.131232562631432,0.100199583955768,0.123154668943614
"K (meq)","Acorn",0.231864666413401,0.0207791523062643,0.200630927075652,0.265794389081017,0.210377394921187,0.249361346808224,0.220199298050977,0.24562059202397
"K (meq)","Seedbank",0.212346733708128,0.0187053239666059,0.180927959188614,0.241348521590389,0.192580651825082,0.23008091157219,0.200018734868647,0.223614600488564
"K (meq)","Reference",0.139306021246461,0.0170423987240684,0.111621204513972,0.166676588086962,0.122774217260157,0.157881766009686,0.128192627688633,0.151251503370936
"Ca (meq)","Balled-and-burlapped",33.5424456736521,1.41575332444638,31.2223903335912,35.8049329685922,32.1009452368391,34.8641045269841,32.7898401647598,34.5196033715416
"Ca (meq)","Bareroot",32.1324211316809,1.40491588167048,29.8254804353769,34.3555568251954,30.7717258453568,33.5057838555547,31.0647232996008,32.8058031922338
"Ca (meq)","Seedling",31.8563336682348,1.49531664995513,29.3248059217333,34.1510993169894,30.3466998848447,33.2410738802769,30.7700549860077,32.6594937344251
"Ca (meq)","Acorn",35.3526177860688,1.53261673417518,32.808267328651,37.6873983134403,33.7421425315415,36.7337068501327,34.4528759672234,36.3856249007813
"Ca (meq)","Seedbank",33.2080739019462,1.48539869447911,30.6443337664091,35.3395303147795,31.5620224408105,34.4410572131022,32.1086439665477,33.9911765034813
"Ca (meq)","Reference",30.1513281349543,1.35155417056299,28.1637242666658,32.4937374308688,28.8469935071449,31.539542509248,29.171545830821,30.8689423445871
"Mg (meq)","Balled-and-burlapped",4.29646182694506,0.19895530153462,3.98881886533332,4.63480896932623,4.09241869547422,4.48947452832559,4.16551185885918,4.42685395391762
"Mg (meq)","Bareroot",4.65755546359921,0.200674215681353,4.32670535045986,4.97870821770075,4.45901889597456,4.85883434944756,4.52769039704426,4.79022155186487
"Mg (meq)","Seedling",4.51576009369769,0.210673377817983,4.16446228212297,4.85357799240134,4.3141342338599,4.73377444097411,4.36706764032607,4.62608419185144
"Mg (meq)","Acorn",4.58462769612435,0.199875675006264,4.25849096242124,4.91173953586168,4.38423811775534,4.77549991814536,4.44797378536151,4.70379515822342
"Mg (meq)","Seedbank",4.40870435846842,0.202729518878693,4.06912571098107,4.72854509061736,4.18853136670657,4.5870905837644,4.26588671063472,4.52486509456706
"Mg (meq)","Reference",5.58805433124492,0.226009058425544,5.2059602095474,5.92093374321118,5.3820382717932,5.81498474949335,5.43012505111598,5.70864197911281
"CEC (meq/100 g)","Balled-and-burlapped",37.9446531034035,1.48535477193244,35.397903573416,40.1866880317537,36.6112949246049,39.4629989438017,36.990650713525,38.8713936090145
"CEC (meq/100 g)","Bareroot",36.9076286743903,1.44083826776165,34.6690305571189,39.235988409455,35.526809096756,38.3004060246478,35.8668222650893,37.5973036465357
"CEC (meq/100 g)","Seedling",36.4814003249252,1.43652984634591,34.0843657686293,38.8568545403677,35.0666907105083,37.8772601999844,35.6743305268503,37.4724417930192
"CEC (meq/100 g)","Acorn",40.2482155717243,1.56152298346907,37.6467631069928,42.6515406890656,38.6413944636203,41.6840431498805,39.2972718266408,41.2060379291466
"CEC (meq/100 g)","Seedbank",37.735700139576,1.5024456519051,35.306560527062,40.0838775475781,36.3016573515537,39.2473998940339,36.8235209516432,38.734078629736
"CEC (meq/100 g)","Reference",35.9416713360791,1.46532434037867,33.5454218740089,38.2717986503122,34.5596493339108,37.4361208810818,34.9428579499809,36.7896184227014
"pH","Balled-and-burlapped",7.69490416679936,0.0474745171775979,7.61561791721205,7.76918763782547,7.65003105874825,7.7452209984289,7.66691246805153,7.72799467453717
"pH","Bareroot",7.73929124811244,0.0485295153060882,7.66394303468633,7.81769072937197,7.68745252725614,7.78980952058385,7.70849068566349,7.77565973465503
"pH","Seedling",7.65463811581022,0.0465715446098471,7.58181910096936,7.73300249134407,7.61189509490502,7.70491770352879,7.62664081195819,7.68706093839825
"pH","Acorn",7.63351615415161,0.0504236765987611,7.55460799687863,7.71572309897705,7.5746012352404,7.67620303021256,7.60380680892733,7.66768410495043
"pH","Seedbank",7.60025610390551,0.0511343592361031,7.51978019237583,7.68875581467208,7.54996107634986,7.65252637025329,7.56673614395286,7.6333913919639
"pH","Reference",7.49821635734327,0.049272401701299,7.41575809056784,7.57692403980449,7.4496824535411,7.54675679802914,7.45719999372197,7.52114666057666
"Floating POM","Balled-and-burlapped",0.143912072811377,0.0398579876015157,0.0751773587903036,0.204865385163644,0.104298408779968,0.182987547797884,0.11758189925355,0.166751237441372
"Floating POM","Bareroot",0.272636705194384,0.0463842570707711,0.194902241205494,0.344953320750924,0.222982748104185,0.313933162730899,0.250553208137961,0.307682407256352
"Floating POM","Seedling",0.289512426617403,0.0481840025197205,0.206332945775626,0.366050062086957,0.240706248873819,0.335602393210026,0.262425702980859,0.320861673219646
"Floating POM","Acorn",0.181586643155477,0.0451195936424909,0.109372567639504,0.256003753301472,0.134854457691489,0.223004712986626,0.142847139747254,0.197323419455081
"Floating POM","Seedbank",0.21993975116098,0.0480993958742028,0.136299968242577,0.297574051228862,0.171028140228927,0.265769822628858,0.184258765835292,0.243774911505981
"Floating POM","Reference",0.329583197417236,0.0658526670472194,0.218209760807696,0.433534382025298,0.276058308395228,0.403175159189399,0.29355150391797,0.369109041462538
">4.75 mm","Balled-and-burlapped",6.48064140032507,0.932229130928525,5.02181077578203,8.04806734282625,5.48794890995529,7.36687559650381,5.8519420526821,7.06991940996264
">4.75 mm","Bareroot",6.59058359590925,0.90817020136222,4.99957836045735,7.96443878681825,5.63514331947126,7.50295476009396,5.93837532094316,7.13632530691318
">4.75 mm","Seedling",6.26145880610961,0.872487970774473,4.81148891025324,7.64594300460061,5.33099863062166,7.11024271931221,5.7206737159794,6.85772724170363
">4.75 mm","Acorn",8.99350516745953,0.95671913047931,7.42835556814634,10.4768135382884,8.16552873799797,10.0589781198637,8.4094963148269,9.60531490267854
">4.75 mm","Seedbank",10.7812337125451,1.02312640781054,9.03144684417304,12.2888405840376,9.67869986663397,11.7046895878309,10.1164173154789,11.4163619020147
">4.75 mm","Reference",5.13663840838763,0.867820397026784,3.74230443575031,6.61046223433299,4.15119224514379,5.91608303827589,4.55302378774392,5.6842067350168
"2 - 4.75 mm","Balled-and-burlapped",23.4557369009365,2.04972656308931,20.0933300288041,26.6217758172512,21.5068377752968,25.4272445849331,22.0649399371587,24.5633039683866
"2 - 4.75 mm","Bareroot",24.2274134862949,2.0387150053858,20.7639834441676,27.3536731263531,22.3944670271083,26.2138139188469,22.7179399977964,25.2112716101339
"2 - 4.75 mm","Seedling",26.2404688554701,2.11067932432914,22.7781312649589,29.6927503671741,23.9314243251385,28.0892213423697,24.6732958876624,27.24985283737
"2 - 4.75 mm","Acorn",25.9119700027364,2.11916609352994,22.3717481748438,29.0064993568919,23.8295884480282,27.9929563788553,24.4435095018034,27.0995499471409
"2 - 4.75 mm","Seedbank",26.104782135868,2.15377976058536,22.6494806120586,29.5365334932281,23.8333776538253,27.9389261970931,24.4453134993713,27.087515000214
"2 - 4.75 mm","Reference",25.0691137503779,2.14339287102588,21.6790405524459,28.5031019194556,22.9880501135656,27.1330928324229,23.7021869589119,26.3558410100078
"250 μm - 2 mm","Balled-and-burlapped",51.5488133388349,1.38622257848952,49.0279159670677,53.6078787832388,50.1975916024038,53.0137730944829,50.7102951174469,52.3838191870008
"250 μm - 2 mm","Bareroot",50.5313784094895,1.39221868950594,48.3452028349454,52.8984982238988,49.2269358099015,52.040962533183,49.6048122155284,51.4379717386532
"250 μm - 2 mm","Seedling",50.0145177939363,1.41646518502388,47.7807591156251,52.4276251276014,48.5017596873697,51.3724095673815,49.3540904761403,51.1923061117674
"250 μm - 2 mm","Acorn",44.6870296990362,1.32856427207576,42.6120488227317,46.9791247833571,43.2820521681564,46.0116557149014,43.7470223317616,45.4724909904074
"250 μm - 2 mm","Seedbank",42.9737708245729,1.46348663392814,40.572846989317,45.2506551954724,41.602075152601,44.4947030498255,42.5098600202572,44.4302813561427
"250 μm - 2 mm","Reference",48.3155675966308,1.43828807278227,46.009856694334,50.6449564635662,46.9201466587202,49.7926284259663,47.3027176523249,49.1074890427807
"53 - 250 μm","Balled-and-burlapped",8.53268798089471,1.09963496388124,6.77171351327443,10.3147133734091,7.43086415962248,9.60519750541257,7.86287533918109,9.2668022088869
"53 - 250 μm","Bareroot",7.75500912457376,1.05139624050973,6.05073261911354,9.38100930254188,6.77065111477154,8.82866098050522,6.90845386011486,8.2239477783168
